sku,product_name,stock,cost_price,price
2110130,STREND PRO Секатор-сучкоріз з телескопічними ручками (646-980мм),4,513.2,748.2
2110128,STREND PRO Секатор-сучкоріз з телескопічними ручками (680-1015мм),10,544.08,792.58
211604,STREND PRO Серп зубковий,28,73.85,107.84
236110,STREND PRO Сокира -Колун 2кг (Словакія) ручка - скловолокно 910мм,10,565.23,815.28
236076,"STREND PRO Сокира -Колун 3,5кг (Словакія) ручка - скловолокно 900мм",12,859.95,1426.74
236115,"STREND PRO Сокира -Колун 3,5кг (Словакія) ручка - скловолокно 910мм (236115)",3,691.47,1091.34
236093,"STREND PRO Сокира 1,25кг. GREEN деревяна ручка 700мм",2,358.27,565.53
236142,"STREND PRO Сокира 1,25кг. деревяна ручка 700мм",22,404.31,654.29
236143,"STREND PRO Сокира 1,4кг. деревяна ручка 800мм",3,425.42,671.32
236094,"STREND PRO Сокира 1,5кг. GREEN деревяна ручка 800мм",17,473.13,784.84
236095,"STREND PRO Сокира 1,8кг. GREEN деревяна ручка 900мм",4,580.37,962.86
236092,STREND PRO Сокира 1000г. GREEN деревяна ручка 430мм,6,277.95,438.6
236141,STREND PRO Сокира 1000г. деревяна ручка 430мм,6,266.9,421.06
236118А,STREND PRO Сокира 1000гр (склопластикова ручка 610мм),24,355.02,512.9
236072,STREND PRO Сокира 1000гр з ручкою скловолокно AXE (жовта),7,330.65,521.68
236073,STREND PRO Сокира 1250гр з ручкою скловолокно AXE (жовта),5,477.81,609.91
236074,STREND PRO Сокира 1500гр з ручкою скловолокно AXE (жовта),2,513.83,811.15
236040,STREND PRO Сокира 1800гр з ручкою скловолокно AXE (жовта),3,719.23,1086.7
236090,STREND PRO Сокира 600г. GREEN деревяна ручка 360мм,12,192.53,303.92
236139,STREND PRO Сокира 600г. деревяна ручка 360мм,16,189.55,299.28
236116,STREND PRO Сокира 600гр (склопластикова ручка 360мм),8,260.1,410.74
236024,STREND PRO Сокира 600гр з ручкою скловолокно AXE (жовта),20,238.85,377.2
236091,STREND PRO Сокира 800г. GREEN деревяна ручка 380мм,15,214.2,337.98
236140,STREND PRO Сокира 800г. деревяна ручка 380мм,14,233.33,368.42
236117,STREND PRO Сокира 800гр (склопластикова ручка 360мм),15,239.94,388.55
236071,STREND PRO Сокира 800гр з ручкою скловолокно AXE (жовта),16,267.75,422.6
236205,"STREND PRO Сокира EVEREST 1250г, MULTI-NECK (скловолокно, ручка 700мм)",4,619.23,977.3
236206,"STREND PRO Сокира EVEREST 1500г, MULTI-NECK (скловолокно, ручка 900мм)",3,745.02,1175.96
236005,"STREND PRO Сокира Premium Redwolf CAX 1250/900г (DIN 7287, покриття PTFE, ручка TPR, 360мм)",4,885.8,1381.85
236006,"STREND PRO Сокира Premium Redwolf CAX 2200/1600г (DIN 7287, покриття PTFE, ручка TPR, 720мм)",5,1098.2,1733.24
236004,"STREND PRO Сокира Premium Redwolf CAX 650/500г (DIN 7287, покриття PTFE, ручка TPR, 230мм)",5,629.0,992.78
236008,"STREND PRO Сокира Premium Redwolf CAX 950/700г (DIN 7287, покриття PTFE, ручка TPR, 360мм)",5,721.11,1124.88
2360019,"STREND PRO Сокира калена 1,6кг, деревянна ручка 800мм",6,615.69,1021.16
2360015,"STREND PRO Сокира калена 1000г, деревяна ручка 400мм",26,369.3,539.22
2360013,"STREND PRO Сокира калена 600г, деревяна ручка 360мм",18,245.7,407.64
2360014,"STREND PRO Сокира калена 800г, деревяна ручка 380мм",22,261.8,413.32
236105,"STREND PRO Сокира оранж, дерев.ручка,горіх 1000г",14,374.85,591.85
236106,"STREND PRO Сокира оранж, дерев.ручка,горіх 1250г",12,596.71,1050.58
236107,"STREND PRO Сокира оранж, дерев.ручка,горіх 1500г",1,1142.42,1198.15
236108,"STREND PRO Сокира оранж, дерев.ручка,горіх 1800г",3,1068.12,1281.74
236103,"STREND PRO Сокира оранж, дерев.ручка,горіх 600г",14,362.88,560.38
236104,"STREND PRO Сокира оранж, дерев.ручка,горіх 800г",8,350.79,581.53
236084,"STREND PRO Сокира рятувальника 1,6кг, деревянна ручка тверд.900мм (червона)",4,762.45,1203.31
236230,"STREND PRO Сокира універсальна 600г (моноліт, прогумована.ручка SoftHand Yellow)",6,306.43,483.49
236225,"STREND PRO Сокира універсальна Premium AX1116 600г (моноліт, покрівельна з цвяхосмиком)",4,917.15,1447.38
236114,"STREND PRO Сокира- Колун 2,5кг Словакія 236114",6,611.64,892.16
236215,"STREND PRO Сокира- Колун 3,0кг (Словакія) Pro AX255A (клиновидна) 236215",3,671.5,1059.86
236112,"STREND PRO Сокира- Колун AX255A 1000г (клин, скловолокно, ручка - 360мм)",9,349.35,551.6
236113,"STREND PRO Сокира-Колун 2,2кг (Словакія)",3,522.67,761.62
236212,STREND PRO Сокира-колун 3600 г рукоятка з скловолокна,2,1391.88,2197.13
236207,"STREND PRO Сокира-Колун EVEREST LSA 2500г, MULTI-NECK (з буйком, скловолокно, ручка 900мм)",5,967.3,1526.84
236208,"STREND PRO Сокира-Колун EVEREST LSA 3500г, MULTI-NECK (з буйком, скловолокно, ручка 900мм)",4,1050.6,1658.42
236209,"STREND PRO Сокира-Колун EVEREST LSA ALU 2500г, MULTI-NECK (з буйком, скловолокно, ручка 900мм)",4,1076.95,1699.7
236165,"STREND PRO Сокира-Колун EVEREST LSA ALU 3500г, MULTI-NECK (з буйком, скловолокно, ручка 900мм)",6,1209.55,1909.2
236014,"STREND PRO Сокира-Колун Premium Redwolf CAX 2600/1800г (DIN 7287, покриття PTFE, ручка TPR, 720мм)",2,1025.53,1618.69
236123,"STREND PRO Сокира-Колун PREMUIM 1кг (оранж, ручка 360мм)",15,263.37,398.35
236124,"STREND PRO Сокира-Колун PREMUIM 1кг (оранж, ручка 710мм)",2,314.88,536.12
236125,STREND PRO Сокира-Колун PREMUIM 2кг (оранж),29,588.6,1066.06
236213,"STREND PRO Сокира-Колун PREMUIM 2кг Gardex LS01 (скловолокно, ручка 840мм)",2,1057.4,1668.74
119298,"STREND PRO Теплова електрична пушка BGP1505-02-17 (2кВт, 2-реж, 239м3/год)",1,1525.2,2191.45
119288,"STREND PRO Теплова електрична пушка BGP1506-03 (3кВт, 3-реж, 280м3/год)",4,2041.2,3385.47
119581,"STREND PRO Теплова електрична пушка BGP1912-30 (3кВт, 3-реж, 304м3/год)",7,2420.79,4082.59
119514,"STREND PRO Теплова електрична пушка BGP1917-30 (3кВт, 3-реж, 510м3/год)",57,1829.1,3033.56
119513,"STREND PRO Теплова електрична пушка BGP2001-30 (3кВт, 3-реж, 322м3/год)",35,1476.0,2438.1
2211578,"STREND PRO Тепловентилятор AF301 (1000/2000W, 230V, 2в1)",4,655.2,1102.69
2211278,"STREND PRO Тепловентилятор FH06 (3 реж., 1000/2000W, 230V, 2в1)",26,751.8,1265.23
2211119A,"STREND PRO Тепловентилятор керамічний PTC-15 02A (750/1500W, 230V, 2в1)",83,1226.4,2064.0
2211572,"STREND PRO Тепловентилятор керамічний PTC-1510 (1000/1500W, 230V, 2в1)",105,1261.55,2122.31
217073,STREND PRO Трос для чистки димоходу 7м. *М12,5,350.1,600.11
217401,STREND PRO Трос для чистки димоходу 9м. *М12,8,419.5,771.42
216522,"STREND PRO Чекан (кірка) 1,5кг Словакія",13,239.4,382.36
2160224,"STREND PRO Чекан (кірка) із ручкою скловолокно 1,5кг (Словакія)",8,576.74,840.56
218067,"STREND PRO Чекан (кірка) із ручкою скловолокно 2,25кг (Словакія)",3,707.2,1030.97
216909,"STREND PRO Чекан (кірка) із ручкою скловолокно 2,5кг (Словакія)",1,693.0,1106.82
211087,STREND PRO Чехол до бруска,2,17.23,24.98
216619,STREND PRO Шпатель 125мм ComfortGrip,8,99.3,145.0
216514,STREND PRO Шпатель 40мм ComfortGrip,10,58.4,85.14
216562,STREND PRO Шпатель 50мм ComfortGrip,10,60.6,88.75
216566,STREND PRO Шпатель 80мм ComfortGrip,9,81.05,118.16
2160625,STREND PRO Шпатель нерж 38мм ComfortGrip,11,27.75,40.25
2160626,STREND PRO Шпатель нерж 76мм ComfortGrip,10,37.95,55.73
216863,STREND PRO Шпатель нерж. 125мм (жовта ручка),4,66.46,97.01
216644,STREND PRO Шпатель нерж. 150мм (жовта ручка),4,92.74,135.19
216858,STREND PRO Шпатель нерж. 30мм (жовта ручка),7,47.48,69.14
216828,STREND PRO Шпатель нерж. 40мм (жовта ручка),7,54.02,78.95
216859,STREND PRO Шпатель нерж. 60мм (жовта ручка),8,61.33,89.27
2160621,STREND PRO Шпатель фасадний нерж. 200мм,10,121.2,176.47
2160622,STREND PRO Шпатель фасадний нерж. 250мм,5,125.56,183.18
2160623,STREND PRO Шпатель фасадний нерж. 300мм,10,216.82,315.79
2160624,STREND PRO Шпатель фасадний нерж. 350мм,9,183.96,268.32
13408,SYPEROIL Змазка для редуктора універсальна 100мл. (25шт/уп),288,25.58,49.0
13567,SYPEROIL Мастило 4х-тактне SAE10W30  1л. (пласт. банка) (15шт/уп),67,164.18,210.0
,SYPEROIL Мастило мінеральне 2х-тактне 1л. Green Line (16шт/уп),22,60.0,112.0
11617,SYPEROIL Мастило напівсинтетика 2х-тактне 1л.ULTRA (запаяне) (15шт/уп),99,96.32,216.0
4371032,"ULTRA Знімач ізоляції автоматичний 0,2-6мм²",5,391.79,564.83
4372032,"ULTRA Кліщі для запресовки ізольованих клем 0,5-6мм²",2,645.96,807.59
4371022,"ULTRA Кліщі для запресовки неізольованих клем 0,5-4мм²",2,156.78,224.16
4372052,"ULTRA Кліщі для запресовки неізольованих клем 1,0-10,0мм²",2,537.09,807.59
4372112,"ULTRA Кліщі для запресовки трубчастих наконечників 0,25-6мм² (квадрат)",1,724.58,896.63
4372122,"ULTRA Кліщі для запресовки трубчастих наконечників 0,25-6мм² (круг)",4,1023.75,1187.24
4372002,"ULTRA Кліщі для обжиму телекомунікаційних конекторів 4Р4С, 6Р6С, 8Р8С, 10Р10С з тріщоткою",1,445.2,627.73
7411852,ULTRA Рюкзак для інструменту  20 кишень 460×370×160мм 27л,1,1178.77,1789.28
4320012,ULTRA Сокира 560г фибергл.ручка 230мм,12,347.32,541.79
4320022,ULTRA Сокира 640г фибергл.ручка 355мм,12,408.5,605.58
4320032,ULTRA Сокира 950г фибергл.ручка 445мм,13,535.68,808.92
4321832,ULTRA Сокира-колун 1600г фіберглас ручка 710мм,7,692.08,1119.9
4321862,ULTRA Сокира-колун 3200г фіберглас ручка 965мм,4,1466.12,2080.77
940004,UNIFIX Cупер клей гель 3 г (в упак-24шт),36,8.27,11.07
940033,UNIFIX Активатор клея 200 мл,132,50.34,69.11
940035,UNIFIX Активатор клея 400 мл,136,90.3,124.04
951361,UNIFIX Антикорозійний спрей 650 мл,19,106.25,143.98
951121,UNIFIX Антисептик грунтовка-пропитка для обробки деревини (готова до застосування) 1 кг,12,28.56,43.86
951122,UNIFIX Антисептик грунтовка-пропитка для обробки деревини (готова до застосування) 2 кг,8,52.08,73.09
951125,UNIFIX Антисептик грунтовка-пропитка для обробки деревини (готова до застосування) 5 кг,5,120.7,163.47
951161,UNIFIX Антисептик грунтовка-пропитка концентрат 1:4 для обробки деревини 1 кг (з індикатором),15,49.98,76.64
